source,utime,text,category
SABCizindaba,2/13/2019 9:28,"UMBUZO Ingena esigabeni sesithathu namhlanje iLoad Shedding. Kunezinsolo ezithi kunesandla esinoboya lokucinywa kukagesi , kungani kwenzeka emva kwesimemezelo sikamengameli wezwe sezinhlelo zokwehlukanisa I ESKOM izigaba ezintathu, esokuwuphehla, esokuwusabalalisa kanye nesokuwuhlinzeka nezizosebenza ngaphansi kwe kwe Eskom Holdings. Izinyunyana zikubona lokhu njengendlela yokuthengisa i ESKOM, okuyinto ezokuba nomthelela ongemuhle neze ezisebenzini. Uthini umbono wakho ngezinsolo zesandla esinoboya kule Load Shedding Thumela umbono weVideo kuWhatsApp 066 133 5650",business
SABCizindaba,2/11/2019 9:53,UMBUZO Amaphoyisa a KwaZulu Natal aphenya icala lokufihla ukubeletha kulandela ukuhlengwa kosana esitamkokweni e Newlands e Mpumalanga ye Theku namhlanje ekuseni. Ungaphawula uthini ngalendaba yobudedengu nesenzo esibi sokulahla ingane ekubeni zikhona izinto zokuvimbela ukukhulelwa kanti futhi zikhona izindawo zenhlalakahle ezemukela izingane ezingenabani kanti futhi bakhona nabantu abazifunayo izingane Thumela umbono weVideo kuWhatsApp 066 133 5650,other
SABCizindaba,2/8/2019 8:49,UMBUZO Akwaziwa iyozala nkomoni emdlalweni wezingqungqulu zase Soweto I Derby phakathi kwe Orlando Pirates ne Kaizer Chiefs e FNB Stadium kusasa. u Ernst Middendorp ungathekise ngokungadlalisi unozinti u Virgil Vries esikhundleni sakhe uzofaka u Daniel Akpeyi. Akungabazeki ke ukuthi i Pirates isemgqigqweni womdlalo kepha kujwayelekile ke ukuthi I Derby imangaze kuvele kuguqe iqembu elithwelwe ngeqoma. Ngokwakho ukubona ingabe le Derby izokuba impindamshaye ku Chiefs Thumela umbono weVideo kuWhatsApp 066 133 5650,sport
SABCizindaba,2/6/2019 9:51,"Mbukeli, ukuphawula kwakho kubalulekile. Sithanda ukunxusa nabesifazane ukuba bathathe lelithuba babeyingxenye yabantu abaphawulayo.",other
SABCizindaba,2/6/2019 9:46,UMBUZO Umengameli u Cyril Ramaphosa kusasa uzokwethula inkulumo ebhekiswe esizweni I State of The Nation Adress I SONA. Ingabe yini obheke ukuthi umengameli akhulume ngayo kulenkulumo Thumela umbono weVideo kuWhatsApp 066 133 5650,politics
SABCizindaba,2/3/2019 16:24,UMBUZO Sinyukele kwabane isibalo sabafundi abashone khathi kubhidlika ubonda lwesakhiwo esisamhubhe esisetshenziselwa ukuwelela kwamanye amagumbi esikole i Hoerskool Driehoek e Vanderbijlpark ngolwesihlanu. Umfundi wesine ushonele esibhedlela izolo kusihlwa kanti isikole sisavaliwe. Kulandela lesi gameko abantu banikele enkundleni yezokuxhumana beveza imibono ecwasayo kwaze kwakhuza ngisho nobuholi bezwe. Ingabe into enhle na ukuveza imibono ecwasayo esigamekweni okufanele sihlanganise izwe Thumela umbono weVideo kuWhatsApp 066 133 5650,other
SABCizindaba,2/1/2019 10:17,"UMBUZO Izakhamuzi zase Tsitsana eMount Fletcher zizizwa zinganakiwe nguhulumeni. Zithi kunzima ukuthola usizo lwemitholampilo , imfundo kanye nazo zonke izidingo ngenxa yobungozi bomfula iTsitsa ikakhulu uma ugcwele. Manje seziqale uhlelo lokwakha ibhuloho lezingodo , ukwakha lelibhuloho kufanele ziqoqe imali engamashumi amahlanu amarandi. Lezizakhamuzi zithathe isinyathelo esingajwayelikile sokubhekana nezikhala ngakho kunokuba zigcwale umgwaqo zibhikishe. Ngokubona kwakho , lesinyathelo sizomvusa yini uhulumeni ukuba ahlinzeke abantu ngezidingo ngqangi Thumela umbono weVideo kuWhatsApp066 133 5650",other
SABCizindaba,2/1/2019 10:15,"Izakhamuzi zase Tsitsana eMount Fletcher zizizwa zinganakiwe nguhulumeni. Zithi kunzima ukuthola usizo lwemitholampilo , imfundo kanye nazo zonke izidingo ngenxa yobungozi bomfula iTsitsa ikakhulu uma ugcwele. Manje seziqale uhlelo lokwakha ibhuloho lezingodo , ukwakha lelibhuloho kufanele ziqoqe imali engu R50 umuntu ngamunye emphakathini.Lezizakhamuzi zithathe isinyathelo esingajwayelikile sokubhekana nezikhala ngakho kunokuba zigcwale umgwaqo zibhikishe. Ingabe lesinyathelo sizomvusa yini uHulumeni ukuba ahlinzeke abantu ngezidingo ngqangi Thumela umbono wakho lapha noma nge vedeo ku WhatsApp 066 133 5650",other
SABCizindaba,1/30/2019 15:14,UMBUZO Luphumile uhlu lwabaculi abazoba ingxenye yedili lomculo ohlelwa umculi uKhuzani Mpungose e Moses Mabhida Stadium e Thekwini ngomhla ka 30 ku March. Izinkulungwane zabalandeli bomculo kamaskandi zilindeleke ukuba zihambele lelikhonsathi lokugcwalisa lenkundla enkulukazi. Ohlwini lwabaculi asebemkantshubomvu nabasafufusa kukhona Imithente. Ngokubona kwakho izogcwala yini inkundla i Moses Mabhida kanti futhi yini engenza ukuthi igcwale. Thumela umbono weVideo kuWhatsApp 066 133 5650,entertainment
SABCizindaba,1/30/2019 10:16,"UMBUZO I Baroka FC ibe yiqembu lesishiyagalombili elidlala ku ABSA Premiership ukuphuma emqhudelwaneni i NEDBANK CUP emva kokuguqiswa ekhaya i Jomo Cosmos. Kungenzeka yini ukuthi owamanqamu e NEDBANK CUP ibe phakathi kwamaqembu angadlali ku PSL, uma kunjalo ngokubona kwakho ingabe izosekwa njengoba kubukeka ngathi ayaphuma impela amaqembu anabalandeli Thumela umbono weVideo kuWhatsApp066 133 5650",sport
SABCizindaba,1/28/2019 10:13,I Maritzburg United ligqashulile igoda phakathi kwayo nomqeqeshi u Muhsin Ertugral osandakuqashwa. Selokhu aqashwa u Ertugral ubengakaze anqobe mdlalo. Ingabe lokushintshashintsha abaqeqeshi kuzoba namthelela muni eqenjiniThumela umbono weVideo kuWhatsApp066 133 5650,sport
SABCizindaba,1/25/2019 16:23,Mbukeli sithanda kakhulu ukuxhumana nawe kepha ngenxa yokuba matasa asikwazi ukuthi sixoxisane. Sicela ukuthi ungafoni kulenombolo yemibono futhi ungasifaki kumaGroup kaWhatsapp . Siyabonga kakhulu ngokuba ingxenye yezindaba ngokuthumela ama Video akho amahle.,other
SABCizindaba,1/25/2019 15:58,UMBUZO Kulempelasonto ngeyokugcina ukubhalisela ukuvota lokhu kwenzeka nje iIEC ikhathazekile ngesibalo esiphansi sentsha engakubhalisele ukuvota nengavoti nje nhlobo. Ingabe yini lena eyenza intsha ukuba ingabo nogqozi lokuvota Thumela umbono weVideo kuWhatsapp 067 238 1640,
SABCizindaba,1/23/2019 15:33,Mbukeli sithanda kakhulu ukuxhumana nawe kepha ngenxa yokuba matasa asikwazi ukuthi sixoxisane. Sicela ukuthi ungafoni kulenombolo yemibono futhi ungasifaki kumaGroup kaWhatsapp . Siyabonga kakhulu ngokuba ingxenye yezindaba ngokuthumela ama Video akho amahle.,
SABCizindaba,1/23/2019 15:30,Umthetho omusha wezokuxhasa ngemali amaqembu ombusazwe uzoqala ukusebenza ngoMbasa kulandela ukucikicwa ngu Mengameli uRamaphosa. Ingabe lomthetho uzosiza ekunqandeni inkohlakaloIngabe lomthetho uzosiza yini ekunqandeni inkohlakalo Thumela iVideo kuWhatsapp 067 238 1640,
SABCizindaba,1/23/2019 15:20,Umthetho wezokuxhasa ngemali amaqembu ombusazwe iPolitical Party Funding Act uzoqala ukusebenza mhlaka1 kuApril kulandela ukucikicwa uMengameli uRamaphosa. Lomthetho uvumela amaqembu ukudalula abawaxhasa ngemali ngaphambi kokhetho. Ngabe lomthetho uzosiza ukunqanda inkohlakalo Thumela umbono weVideo kuWhatsapp 067 238 1640,
SABCizindaba,1/21/2019 14:54,Amaphoyisa aphenya isigameko somfanyana oneminyaka engu11 owafika ekhaya enamanxeba okusha.Unina womfana uthi isikole iDaydawn asizange simazise ukuthi ingane yakhe ilimele kepha sathi uphethwe isisu. Uthini umbono wakho ngalesisenzo Thumela iVideo kuWhatsapp 067 238 1640,
SABCizindaba,1/21/2019 9:54,EZINDABENI ZASEMINIAmaphoyisa ase Thekwini aphenya icala lokushaya emva kokuthi umfana oneminyaka engu 11 afika ekhaya enamanxeba okusha ebuya esikoleni. Unina womfana uthi isikole sabafundi abaphuzayo ukubamba abakufundiswayo i Daydawn e Sydenham asizange simazise ukuthi ingane yakhe ilimele. Lomfana wabuyiswa ekhaya kuthiwa uphethwe yisisu kepha u Nina washaqeka uma ngabe ethola ukuthi unamanxeba okusha. Uthini umbono wakho ngesenzo sesikole sokubuyisa ingane singavezi ukuthi ilimele Thumela iVideo kuWhatsapp067 238 1640,
SABCizindaba,1/20/2019 15:45,UMBUZO Amaqembu ombusazwe ehlukene aselungenele udaba lwebandla lase lasEmdumisweni Faith Mission e Mdantsane e Eastern Cape elisenkingeni kulandela ukuputshuka kwe Video ebonisa amantombazane amabili eshaywa ngepayipi ngaphakathi emagcekeni alo. Umphakathi ufuna livalwe lelibandla. Uthini umbono wakho ngaloludaba Thumela iVideo kuWhatsapp067 238 1640,
SABCizindaba,1/18/2019 14:07,UMBUZO Isigcawu sike sathi ukuma izolo kulandela ukuthi u Agrizzi ezwakalise ukukhathazeka ngezokuphepha emva kokubonakala kowabe eyiphoyisa owabe esebenzela iBosasa u Solomon Mogale nokuthiwa ungene esigcawini ngomazisi wamaphoyisa I Badge esiphelelwe isikhathi. Ingabe kumqoka kanjani ukuphepha kofakazi kulesigcawu njengoba phela ukungaphephi kwabo kuzobenza babe madolo nzima abasafuna ukuza ngaphambili ekhomishaneni Thumela umbono weVideo kuWhatsApp067 238 1640,
SABCizindaba,1/18/2019 9:58,"UMBUZO Uyaqhubeka nokwethula ubufakazi ekhomishaneni ka Zondo owabe eyisikhulu sakwa BOSASA Angelo Agrizzi,ubufakazi bakhe namhlanje bugxile ezindodleni zemali ezabe zisetshenziswa inkampani ukugwazela imisebenzi kahulumeni. Isigcawu sike sathi ukuma izolo kulandela ukuthi u Agrizzi ezwakalise ukukhathazeka ngezokuphepha emva kokubonakala kowabe eyiphoyisa owabe esebenzela iBosasa u Solomon Mogale nokuthiwa ungene esigcawini ngomazisi wamaphoyisa I Badge esiphelelwe isikhathi. Ingabe kumqoka kanjani ukuphepha kofakazi kulesigcawu njengoba phela ukungaphephi kwabo kuzobenza babe madolo nzima abasafuna ukuza ngaphambili ekhomishaneni Thumela umbono weVideo kuWhatsApp 066 133 5650.",
SABCizindaba,1/16/2019 10:17,"UMBUZO Kuthungathwa amasela aphange isikole esiseqophelweni eliphezulu I Menzi Primary ese Tsakane Ekurhuleni evulwe ngowengamele ezemfundo e Gauteng u Panyaza Lesufi kanye no Ndunankulu u David Makhura ngesonto eledlule. Kubikwa ukuthi izigebengu zibambe onogada zababopha zabahluthulela kwelinye lamagumbi esikole ngaphambi kokweba impahla yesikole okukhona kuyo ama Plasma TV , Digital Video Recorder , ama Camera , ama Tablet abafundi kanye nokunye. Kuthini ukuphawula kwakho ngalesisenzo Thumela umbono weVideo kuWhatsApp 066 133 5650.",
SABCizindaba,1/14/2019 15:12,Ezindabeni kusihlwa I Eskom ithi isicelo sayo sokwenyusa intengo kagesi esifake esikhungwini esilawula ezamandla iNERSA siyimizamo yokuyitakula esimweni sezemali esinzima. Ifuna intengo kagesi inyuke ngo15 kumelinyaka emithathu ezayo.,
SABCizindaba,1/14/2019 9:01,UMBUZO Kuthini ukuphawula kwakho malungana nesiphakamiso se Eskom sokwenyusa intengo kagesi Thumela umbono weVideo kuWhatsApp 066 133 5650.,
SABCizindaba,1/11/2019 13:49,"UMBUZO Amaphoyisa kamasipala wase Goli i JMPD abophe abasolwa abane ngokuqola imali ebalelwa kuR15 000 umfundi ngamunye, abafundi abangaphezulu kuka100 bebathembisa imisebenzi e JMPD. Kuthini ukuphawula kwakho ngaloludaba Thumela umbono weVideo kuWhatsApp 066 133 5650.",
SABCizindaba,1/11/2019 9:28,UMBUZO Kuthini ukuphawula kwakho ngabefundisi besifazane emabandleni Thumela umbono weVideo kuWhatsApp 066 133 5650.,
SABCizindaba,1/9/2019 9:12,UMBUZO Namhlanje ezweni lonke e Ningizimu Afrika usuku lokuqala ukufunda nokufundisa ezikoleni. Ngakhoke ungabakhuthaza uthini abafundi njengoba zivuliwa izikole namhlanje Thumela umbono weVideo kuWhatsApp 066 133 5650,
SABCizindaba,1/7/2019 13:46,"UMBUZO Minyaka yonke abafundi bakaMatric bakhuthazwa ukufaka izicelo zokufunda emaNyuvesi kusenesikhathi, kodwa nanamuhla kusekhona abafundi obabona behla benyuka befuna izikhala zokufunda. Yini engenziwa ukuxazulula lenkinga Thumela umbono weVideo kuWhatsApp 066 133 5650",
SABCizindaba,1/7/2019 9:36,Kusukela namhlanje siyabuya ukuzokwethulela Izindaba emini ngo1300. Siyathemba ningene kahle onyakeni omusha.,
SABCizindaba,1/7/2019 8:37,"UMBUZO Namhlanje sivuke nezindaba zemizamo yokuketulwa kombuso eGabon, ngakube lesi isona sixazululo sokuxazulula izinkinga kulelizwekazi",
SABCizindaba,1/6/2019 16:00,UMBUZO Kuthini ukuphawula kwakho mayelana nengqunqguthela yokukhetha uhlu lwamagama amalungu azomela IANC ephalamende. Kungabe izokwazui ukuqinisekisa ubuqotho bamalungu azoya kosebenzela iqembu ephalamende,
SABCizindaba,1/6/2019 14:18,Hlangabeza Izindaba ngo1900. Sizethula ngobunjalo bazo.,
SABCizindaba,1/4/2019 13:48,"Ngu 78.2 wabafundi baka Matricabaphumelele,lesibalo senyuke ngo 3.1 kwesango 2017, iGauteng ibaqwaqwade amakhanda ilandelwa i Free State kuze iWestern Cape.Uthini umbono wakho ngalomphumela, ungabahalalisela uthini abafundi ka 2018.Thumela umbono weVideo kuWhatsApp067 238 1640",
SABCizindaba,1/4/2019 13:01,"Mbukeli, sihlangabeze nezindaba kusihlwa ngo1900. Uzozithola ngobunjalo bazo, azithathi hlangothi.",
SABCizindaba,12/28/2018 13:31,UMBUZO Umdlali owaba ngukapteni weBafana omncane kunabo bonke uMbulelo Mabizela uxwayise abadlali abasebancane ukuthi bayisebenzise ngobuhlakani imali. Abadlali bangenzani ukuqinisekisa ukuthi imali bayisebenzisa ngobuhlakani Thumela umbono weVideo kuWhatsApp 067 238 1640,
SABCizindaba,12/26/2018 15:51,"UMBUZO Namhlanje kubungazwa usuku olwaziwa nge Day of Goodwill. Ingabe yini oyaziyo noma oyiqondayo ngalolusuku, futhi ulubungaze kanjani",
SABCizindaba,12/24/2018 14:54,Uzolubungaza kanjani usuku luka Khisumuzi kusasa Thumela umbono weVideo kuWhatsApp 067 238 1640,
SABCizindaba,12/23/2018 16:14,"Sikhuphuka ngendlela engajwayelekile isibalo sezingozi,eFree State nje iyodwa sezingu72 izingozi ezehlakele kanti eEastern Cape zingaphezulu kuka90.Namhlanje eFree State kushone abantu abangu9 engozini yetekisi.Yini edala lezingoziThumela umbono weVideo kuWhatsApp067 238 1640",
SABCizindaba,12/21/2018 14:52,UMBUZO Amaphoyisa Omkhandlu wase Goli ebambiseni nabaphisi botshwala I SAB bethule ubuchwepheshe bokuhlola abashayeli abasolwa ngokushayela bedle amponjwana I Evidential Breath Alcotes Machine. Lomshini uhlinzeka ngokuphazima kweso enkantolo iphepha elikhombisa ukuthi ingabe umshayeli unotshwala noma cha egazini emva kokuhlolwa. Lokhu kuchaza ukuthi angeke kusalindelwa umphumela wokuhlolwa kwegazi ngaphambi kokuba osolwa ngokushayela edle amponjwana avele enkantolo. Ingabe lomshini uzosiza ekwehliseni izingozi ezidalwa wuphuzo oludakayo emigwaqeni yalelizwe Thumela umbono weVideo kuWhatsApp 067 238 1640,
SABCizindaba,12/19/2018 17:28,"Mbukeli, siyaxolisa ngokungasakazi imibono yenu ye Video. Ningadinwa, niqhubeke niphawule nangokuzayo.",
SABCizindaba,12/19/2018 15:12,Ubonakala usekude ukuphela umbango phakathi kwezinhlangothi ezimbili zePAC. Kubangwa ukuthi ilona luphi uhlangothi oluyi PAC. IPAC yayichitha imiphumela yengqungquthela esanda kubanjwa eKimberley. Ingabe lombango ulibeka kuphi leliqembu elinomlando omuhle wenkululeko kanti yini futhi engawulamula. Thumela umbono weVideo kuWhatsApp 067 238 1640,
SABCizindaba,12/17/2018 15:13,Yobe Inombolo enizothumela kuyo imibono yenu ye VIDEO ye WhatsApp OKWANAMHLANJE ithi 067 238 1640,
SABCizindaba,12/17/2018 14:52,"UMBUZO Kushone abantu abane esigamekweni okubikwa ukuthi ngesokuzibulala emndenini e Northcrest e Mthatha e Eastern Cape. Isikhulu samatekisi kusolwa ukuthi sidubule sabulala izingane zaso ezintathu maqede sazidubula naso sashona. Kubukeka sengathi amadoda athanda ukuba buthakathaka ngasohlangothini lokwemukela isimo ikakhulu kwezobudlelwane uma bungahambi kahle. Imikhankaso eminingi yokulwa nodlame lwasemakhaya ,nayo ibukeka igxile kakhulu ebantwini besifazane. Ingabe ukug...",
SABCizindaba,12/14/2018 9:41,Umphakathi ungasebenzisana kanjani namaphoyisa omgwaqo ukugwema izingozi kulamaholidi kakhisimusi Thumela umbono weVideo kuWhatsApp 066 133 5650,
SABCizindaba,12/12/2018 14:55,"Nakuba limthethile icala obesolwa ngokunukubeza ngokocansi izingane zesikole I AB Xuma Primary,iziNkantolo beziqula amacala ayamene nokuhlukumeza ngokocansi, omunye owalahlwa yicala egwetshwe udilikajele.Ngabe konakelephi ezweniThumela umbono weVideo kuWhatsApp 066 133 5650",
SABCizindaba,12/10/2018 10:24,"UMBUZO Ikhomishana yamalungelo abantu ithi ezigamekweni zokunyathelwa kwamalungelo abantu ezibikwe kuyo kulonyaka wemali , ukuthukwa kwabantu ngenhlamba yegama eliqala ngohlamvu u K , ikona obekuhamba phambili , ikhomishana ibinesithangami sabezindaba namhlanje. Nakuba sekuyicala elibomvu ukuthuka umuntu ngenhlamba enohlamvu luka K kepha namanje kusaqhubeka , ingabe kwenele okwenziwayo ukulwa nalenkinga Thumela umbono weVideo kuWhatsApp066 133 5650",
SABCizindaba,12/9/2018 14:59,"UMBUZO Isifundazwe iKwaZulu Natal silahlekelwe abantu abangu22 kuleMpelasonto, ngabe kungenziwani ukukhuthaza ukushayela ngokucophelela njengoba kuqala amaholide kaKhisimusi",
SABCizindaba,12/7/2018 9:35,"UMBUZO I Orlando Pirates izobhekana ne Baroka FC kowamanqamu e Telkom Knockout e Bhayi kusasa. I Baroka ingomakoti emdlalweni osezingeni lowamanqamu kanti i Pirates izidlale i Final ye TKO iminyaka eyisishiyagalolunye yayinqoba ngo 2011. Uthini umbono wakho ngale FINAL , ubani ozonqoba , yeseka umbono wakho we VIDEO bese uyawufingqa. Sibonga kakhulu ngama VIDEO enu eniwathumelayo mahle kakhulu. Thumela umbono weVideo kuWhatsApp066 133 5650",
SABCizindaba,12/7/2018 9:08,"Sihlangabeze sikwethulela Izindaba emini ngo1300. Zithole ngobunjalo bazo, asithathi hlangothi.",
SABCizindaba,12/5/2018 13:56,"UJordaan uthi imbangela yegebe emiholweni yabadlali beBanyana neBafana ukuthi iBanyana inomxhasi oyedwa uma kuqhathaniswa neBafana futhi lokhu kwenzeka umhlaba wonke. Uyayikholwa lencazelo, yini iSAFA engayenza ukubhekana nalenkinga Thumela umbono weVideo kuWhatsApp066 133 5650",
SABCizindaba,12/5/2018 10:19,UMBUZO Usubhungwa emkhandlwini wezifundazwe umbiko wokuthathwa komhlaba ngaphandle kwesinxephezelo. Lombiko udlulisiwe e Phalamende izolo kulandela ukuvotelwa ngamalungu e Phalamendu ngu 209 kwangu 91 aphikisana nawo. Ingabe wenelisekile ngenqubekela phambili ngaloludaba nosekucaca bha ukuthi sekusemome ukuba ubuyiselwe kubaniniwo umhlaba Thumela wakho umbono weVideo kuWhatsApp 066 133 5650,
SABCizindaba,12/5/2018 10:08,"Sihlangabeze sikwethulela Izindaba emini ngo1900. Uzozithola ngobunjalo bazo, asithathi hlangothi.",
SABCizindaba,12/3/2018 15:10,UMBUZO I ESKOM iqale isigaba sesibili sokucisha ugesi ngenhloso yokuwonga njengoba ibhekene nenkinga yokuthola amalahle ezikhungweni zayo zokuphehla ugesi ezweni lonke. Ingabe inamthelela muni I Loadshedding kuwe mbukeli Thumela wakho umbono weVideo kuWhatsApp 066 133 5650,
SABCizindaba,12/3/2018 10:39,"UMBUZO Abalisa abathathu abalahlwa yicala lokubamba inkunzi esikhumulweni sezindiza i OR Tambo ngo Twenty Seventeen bagwetshwe iminyaka esuka kweyishumi nanhlanu kuya kwengamashumi amabili nanhlanu enkantolo ephakeme i South Gauteng namhlanje. I NPA ithi igculisekile ngezigwebo ezitholwe yilabasolwa, njengoba zikhombisa ukuthi izinkantolo zizimisele ngokuqeda loluhlobo lobugebengu. Uthini umbono wakho ngalezigwebo ingabe zenele",
SABCizindaba,12/3/2018 10:27,"KWEZINOHLONZE ezindabeni emini Ngedili lomculo iGlobal Citizen Festival kunikelwe ngemali engaphezulu kuka R90 Billion ukulwa nobubha. Phakathi kwamaciko abenandisa bekuboshelwe uBeyonce, Casper Nyovest, WhizZKID kanye no Usher.",
SABCizindaba,12/3/2018 9:13,Mbukeli hlangabeza Izindaba emini ngo1300.,
SABCizindaba,11/30/2018 14:06,UMBUZO I Ningizimu Afrika inesibalo esiphezulu sabantu abaphila negciwane lesandulela ngculazi emhlabeni njengoba bengaphezu kwezigidi ezingu 7.1. Lelizwe linohlelo olusha lwemishanguzo yesandulela ngculazi kepha isibalo esiphezulu sabantu abathelelekayo inking enkulu. Intsha yabesifazane abaneminyaka ephakathi kwengu 15 nengu 24 isesibalweni sabantu abatheleleka ngegciwane lesadulela ngculazi. I KwaZulu Natal isibalo sabantu abatheleleka ngegciwane singaphezu kuka 12. Ingabe ziyasebenza izinhlelo ezikhona zokwazisa ngesifo sengculazi negciwane lesandulela sayo kanti futhi ini engenziwa ukunqanda ukwanda lezibalo ezintsha. Thumela umbono we Video ku WhatsApp 066 133 5650,
SABCizindaba,11/30/2018 10:01,UMBUZO I Ningizimu Afrika inesibalo esiphezulu sabantu abaphila negciwane lesandulela ngculazi emhlabeni njengoba bengaphezu kwezigidi ezingu 7.1. Lelizwe linohlelo olusha lwemishanguzo yesandulela ngculazi kepha isibalo esiphezulu sabantu abathelelekayo inking enkulu. Intsha yabesifazane abaneminyaka ephakathi kwengu 15 nengu 24 isesibalweni sabantu abatheleleka ngegciwane lesadulela ngculazi. I KwaZulu Natal isibalo sabantu abatheleleka ngegciwane singaphezu kuka 12. Ingabe ziyasebenza izinhlelo ezikhona zokwazisa ngesifo sengculazi negciwane lesandulela sayo kanti futhi ini engenziwa ukunqanda ukwanda lezibalo ezintsha. Thumela umbono we Video ku WhatsApp 067 238 1640,
SABCizindaba,11/28/2018 15:43,"UMBUZO Uthini umbono wakho ngokuvela ekhomishaneni ka Zondo, ikakhulukazi okuvele namhlanje nalapho owabe engungqongqoshe wezezindaba zezisebenzi zikahulumeni nokuphathwa kwazo u Advocate Ngoako Ramathlodi eveze ukuthi babekhona impela ongqongqoshe ababeqashwa ngumndeni wakwa GUPTA nokuthi i NEC ye ANC yayingenamandla okugxambukela ebudlelwaneni obabukhona phakathi kowabe engumengameli u Jacob Zuma kanye nomndeni wakwa GUPTA.",
SABCizindaba,11/28/2018 14:32,"Mbukeli hlangabeza Izindaba kusihlwa ngo1900. Uzozithola ngobunjalo bazo, azithathi hlangothi.",
SABCizindaba,11/28/2018 9:16,"UMBUZO I Banyana izobhekana neNigeria kuFinal yeAfrika Womens Cup of Nationa kulandela ukuguqisa i Mali ngo 2 NIL ku Semifinal izolo ebusuku kanti ukufinyelela kowamanqamu kwe Banyana , kuyibekele indawo kweyendebe yomhlaba e France. Uthini umbono wakho ngomdlalo we Banyana , sizobuya nayo indebe ye Afrika Womens Cup of Nations Thumela umbono we Video ku WhatsApp 067 238 1640",
SABCizindaba,11/26/2018 15:42,"Mbukeli, hlangabeza Izindaba kusihlwa ngo1900. Zithole ngobunjalo bazo, azithathi hlangothi.",
SABCizindaba,11/26/2018 9:38,UMBUZO Ungqongqoshe wezamabhizinisi ombuso u Pravin Gordhan usemangelele umholi we EFF ngamacala okukhona kuwo elokwehlisa umuntu isithunzi kanye nokuphehla udweshu. Lokhu kuza emva kokuhlaselwa kwakhe ngamazwi ngu Malema khathi ethula ubufakazi ekhomishaneni ephenya izinsolo zokubhozonyelwa kombuso. Ingabe kudweba isithombe esinjani lokhu esikubona kwenziwa ngabaholi bezombusazwe nabadala uqhekeko ezweni emva kweminyaka engamashumi amabili nane sathola inkululeko Thumela umbono we Video ku WhatsApp 067 238 1640,
SABCizindaba,11/25/2018 14:49,"Sihlangabeze sikwethulela Izindaba ngo1900. Zithole ngobunjalo bazo, azithathi hlangothi.",
SABCizindaba,11/25/2018 13:59,"UMBUZO Wethulwe ngokusemthethweni umkhankaso wezinsuku ezingu16 kuliwa nodlame olubhekiswe kwabesifazane nezingane. Izibalo zikhomba ukuthi ingane eyodwa kwezintathu ihlukunyezwa ngokocansi, abantu abaningi besifazane bahlukunyezwa abantu abahlekisana nabo. Kuvamisile ukuthi ngesikhathi sawo senyuke isibalo sabesifazane ababulawa ngabantu abahlekisana nabo. Ingabe wenele lomkhankaso kanti futhi yini engenziwa ngamadoda ukuqinisekisa ukuthi umkhankaso uba yimpumelelo Thumela umbono we Video ku WhatsApp 067 238 1640",
SABCizindaba,11/23/2018 13:37,"UMBUZO Imqoka kuwe indali ye Black Friday, ubuyingxenye yayo, ingabe uthenge ini, ubona ukuthi wongile ngentengo oyithenge ngayo Thumela umbono we Video ku WhatsApp 067 238 1640",
SABCizindaba,11/23/2018 9:24,"Amakhosi azobhekana NamaBhakabhaka emdlaweni weSemifinal yeTelkom Knockout eMoses Mabhida kusasa. Amabhakabhaka aguqisa Amakhosi ngo21 emdlalweni weLeague ngenyanga edlule. Engabe zizodlula futhi ezimnyama kumpofana Thumela umbono weVideo, uwufingqe, kuWhatsApp 067 238 1640",
SABCizindaba,11/21/2018 15:30,"Mbukeli, hlangabeza Izindaba kusihlwa ngo1900. Zithole ngobunjalo bazo, azithathi hlangothi.",
SABCizindaba,11/21/2018 10:05,"Ngombiko wonyaka wemali ka 20172018 kaMcwangi Mabhuku Omkhulu ukusashazwa kwemali kuhulumeni kazwe lonke nowezifundazwe, kumi kuR2.5 Billion, ukusetshenziswa ngendlela engafanele kumi kuR51 Billion. Lokhu kunomthelela omkhulu ekuhlinzekeni umphakathi ngezidingo. Inganqandwa kanjani lenkinga eminyangweni kahulumeni. Thumela umbono weVideo nge WhatsApp noma nge MMS 067 238 1640",
SABCizindaba,11/19/2018 17:10,"Mbukeli, siyaxolisa ngokungasakazi imibono yenu ngenxa yesikhathi. Ningadinwa nangomuso.",
SABCizindaba,11/19/2018 15:19,"Ethula ubufakazi ekhomishaneni ephenya ukubhozonyelwa kombuso, ungqongqoshe wezamabhizinisi ombuso uGordhan uthe zazikhona izimpawu zokubhozonyelwa kombuso khathi ebangumengameli wezwe uJacob Zuma. Uthini umbono wakho ngobufakazi buka Gordhan Thumela umbono weVideo 067 238 1640",
SABCizindaba,11/19/2018 10:12,Isuse umsindo iMeya yaseGoli uMashaba ijuba ukuthi kuboshwe othengisa inyama yenhloko eyiqhuba ngenqola. U Mashaba wathi wayezama ukuqinisekisa imigomo yokuphepha kokudla. Yini abantu bayithande inyama yenhloko bengakhathaleli nenhlanzeko Thumela umbono we Video 067 238 1640,
SABCizindaba,11/16/2018 15:58,"Mbukeli, sihlangabeze sikwethulela Izindaba kusihlwa ngo1900. Sizokwethulela zona ngobunjalo bazo, azithathi hlangothi.",
SABCizindaba,11/16/2018 10:27,Yobe Inombolo enizothumela kuyo imibono yenu ye VIDEO ye WhatsApp ithi 067 238 1640,
